                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.7584,                 1.9644,                 1.5075,                 1.7404,                 2.2192,                 1.4025,                0.25337,                0.21019,                0.17532,                 0.0823,                0.06289,                 3.3005,                0.05857,                0.06587,                 1.1203,                0.05487,              0.0092773,              0.0092773,              0.0092773
                     76,                 1.8386,                 1.9521,                 1.5563,                 1.8342,                 2.2131,                 1.4632,                0.23342,                 0.2526,                0.16547,                0.06958,                0.06469,                 10.999,                0.05934,                0.06814,                 2.6152,                0.05635,              0.0092674,              0.0092674,              0.0092674
                     77,                 1.6549,                   1.92,                 1.4903,                 1.6371,                 2.1443,                 1.3825,                 0.3429,                0.24221,                0.21833,                0.09207,                0.06556,                 3.0189,                0.05987,                0.06858,                0.76846,                0.05597,              0.0092575,              0.0092575,              0.0092575
                     78,                  1.675,                 1.8833,                 1.5052,                 1.6664,                  2.146,                 1.3803,                 0.2917,                0.24221,                0.17838,                0.07234,                0.06523,                 2.9685,                 0.0595,                0.06575,                 0.7794,                0.05421,              0.0092476,              0.0092476,              0.0092476
                     79,                 1.7009,                 1.9344,                 1.4961,                 1.7113,                 2.1435,                  1.398,                0.30733,                0.23529,                0.19618,                0.07886,                  0.064,                 6.0545,                0.05858,                 0.0655,                 1.4711,                0.05373,              0.0092377,              0.0092377,              0.0092377
                     80,                 1.6917,                 1.8664,                 1.5222,                  1.699,                 2.1656,                 1.4287,                0.22608,                0.22491,                0.12998,                0.05611,                0.06313,                 18.347,                0.05844,                0.06615,                 4.0993,                 0.0546,              0.0092278,              0.0092278,              0.0092278
                     81,                 1.6592,                 1.7857,                 1.4967,                 1.6975,                 2.0872,                 1.3934,                0.27087,                 0.2699,                 0.1705,                0.07118,                0.06447,                 73.408,                 0.0592,                0.06767,                 14.902,                0.05528,              0.0092179,              0.0092179,              0.0092179
                     82,                 1.5695,                  1.847,                 1.4336,                 1.5828,                 2.0791,                 1.3616,                0.30095,                0.26367,                 0.1965,                0.08365,                0.05959,                 16.873,                0.05746,                0.06772,                 3.3707,                0.05454,               0.009208,               0.009208,               0.009208
                     83,                  1.773,                 1.8785,                 1.5779,                 1.7903,                  2.171,                 1.4602,                0.28655,                 0.2699,                0.18826,                0.08318,                0.06274,                 6.6833,                0.05808,                0.06796,                 1.9849,                0.05508,              0.0091981,              0.0091981,              0.0091981
                     84,                 1.7307,                 1.9187,                  1.506,                 1.7084,                 2.1651,                 1.3798,                0.35414,                 0.2526,                 0.1919,                0.08026,                0.06054,                 4.7687,                0.05673,                0.06457,                 1.7546,                0.05498,              0.0091882,              0.0091882,              0.0091882
                     85,                 1.7428,                 1.8612,                 1.5595,                 1.7935,                 2.1372,                 1.4627,                0.33472,                0.29066,                0.23169,                0.10093,                0.06076,                 1.2251,                0.05698,                0.06538,                0.43534,                0.05333,              0.0091783,              0.0091783,              0.0091783
